2552,4,44136546,analista sistemas junior,posicion tendra mision relevar requerimientos clientes internos coordinar tercerizacion garantizar calidad continuidad servicios recibidos diversos proveedores funciones realizar formulacion proyectos tecnologias informacion mejora procesos apoyar coordinacion tercerizacion procesos apoyar aseguramiento continuidad servicios recibidos proveedores gestionar incidencias produccion,experiencia formulacion requerimientos proyectos tecnologia informacion optimizacionmejora procesos experiencia lenguaje programacion java net menor año uso servidores apache frameworks spring conocimiento motores base datos sql mysql mssql postgresql conocimientos herramientas inteligencia negocios crm deseable conocimiento experiencia uso herramientas metodologia bpm experiencia gestion incidencias produccion
2553,3,44136551,jefe ti,dirigir operacion equipos ti supervisar personal bajo cargo trabajos supervisar proyectos sistemas informacion nuevos modificados dirigir diseño programacion mantenimiento software especializado utilizado soporte aplicaciones control sistemas determinar configuraciones optimas interfaces hardware sistemas aplicacion controlar modificaciones mejoras software asegurar minimo impacto produccion sistemas bajo desarrollo establecer reforzar estandares relativos uso software documentar procedimientos tecnicas operacion participar seleccion equipamiento proveedores aportando parametros tecnicos toma decisiones supervisar mantenimiento eficiencia redes comunicaciones supervisar actividades preparacion entrada datos diseñar plan contingencias seguridad informacion empresa implementarlo ensayarlo periodicamente brinda informacion analisis gerencia diversas areas realizar funciones gerencia pueda asignar,experiencia minima años cargo consultor implementador sistemas erp empresas medianas idioma ingles nivel tecnico
2554,6,44136559,asistente administrativo,identificar procesos automatizablesmejorables marco eficiencia optimizar sistemas aplicativos area legal hacer propuestas diseño nueva tecnologia realizar mantenimiento servidor base datos aplicativos area legal asi asegurar disponibilidad demas activos informacion absuelve consultas formuladas clientes internos relacion procesos sistemas aplicativos area legal,trabajo minima año post egreso diseño modelacion base datos sql llegando nivel normalizacion excel avanzado manejar grandes volumenes informacion visual studio base datos sql server lenguaje programacion visual basic net nivel avanzado
2555,3,44136560,jefe proyectos tic,planificar proyecto correcta consecucion mismo plazos establecidos cliente preparar organizar especificaciones informacion proyecto manera conveniente exhaustiva posterior comunicacion misma equipo proyecto gestionar costes proyecto internos externos comunicando posibles desviaciones ejecutivo responsable servir eje comunicacion equipo trabajo hacia responsables cuenta viceversa garantizando rapida toma decisiones manera acertada caso desviaciones realizar seguimiento informes progreso proyecto terminos calidad costo plazos entrega consultar proponer soluciones alternativas desarrollo proyecto encuentre situacion riesgo garantizar calidad todas entregas parciales finales proyecto vayan entregar cliente colaborar tratamiento eficaz reclamaciones clientes internos externos operativizar correctamente cierre proyecto garantizando satisfaccion cliente correcta facturacion proyecto coordinar proveedores labores implantacion dependan,minima tres años viendo temas sistemas infraestructura data center hostinghousing redes conectividad
2556,3,44136561,infrastructure system engineer constancia,brindar soporte administrativo redes it comunicaciones proyectos curso brindar soporte tecnico servidores equipos comunicaciones necesario proporciona soporte niveles empleados instala proporciona mantenimiento hardware software impresoras perifericos requerido,experiencia minima años preferiblemente empresas sector experiencia proyectos infraestructura telecomunicaciones redes datos familiarizacion sistema mesa ayuda deseable habilidad analizar manejar problemas complejos posteriormente plantear soluciones creativas disponibilidad inmediata trabajar plazo meses
2557,3,44136566,administrador red seguridad perimetrica,administrar seguridad perimetrica switches core acceso wifi acceso internet desarrollo proyectos monitoreo,año experiencia puestos similares año administracion redes cisco preferencia administracion firewalls vpns proxy administracion switches cisco administracion equipos wifi monitoreo red sistema operativo linux estudios ccna iiiiii iv tambien sera considerado certificaciones opcional
2558,6,44136569,evaluadores informÁtica colegios,responsable puntual trabajo adolescentes niños revisar trabajos practicos evaluacion informatica trato amable dominio grupo,importante conocer ofimatica avanzado manejo internet paideia diseño grafico software libre
2559,3,44136570,administrador red voz datos,administrar central telefonica red campus acceso wifi red wan desarrollo proyectos monitoreo,año experiencia puestos similares año administracion redes cisco preferencia conocimiento administracion central telefonica administracion switches cisco administracion equipos wifi desarrollo proyectos monitoreo red estudios ccna iiiiii iv tambien sera considerado certificaciones opcional
2560,6,44136573,practicante profesional compras,coordinar atencion oportuna ordenes compra pendientes entrega locales importacion programar consolidar coordinacion area transporte atencion productos controlados fiscalizados planificar entregas importaciones informar responsables proyectos asistir analistas compras funciones asignadas organizar archivo area compras documentos iso,meses experiencia puestos similares dentro area administracion logistica
2561,3,44136575,analista infraestructura tecnologica,planificar coordinar ejecutar drp disaster recovery plan dar soporte plan continuidad negocios aristas relacionadas area tecnologia realizar seguimiento implementacion recomendaciones brindadas auditoria interna administrar controlar nivel servicio proveedores realizar reportes presentaciones gestion area,contar maximo año experiencia areas infraestructura continuidad negocio seguridad preferencia labores orientadas gestion preferencia conocimientos continuidad negocio recuperacion casos desastres
2562,3,44136577,coordinador redes comunicaciones,coordinar actividades soporte campo planificar supervisar ejecutar proyectos redes coordinar conformidades servicio compras elaborar terminos referencia especificaciones tecnicas adquisicion bienes servicios administrar contratos telecomunicaciones supervisar procesos redes comunicaciones instalar configurar solucionar problemas redes cisco,gestion personas diseño instalacion redes preferencia cisco estudios ccna iiiiii iv tambien sera considerado certificaciones opcional
